,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
2958,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
2959,   수선비,,,,,,,,,,dart_RepairExpenses,
2960,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
2961,   임차료,,,,,,,,,,dart_RentalExpenses,
2962,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
2963,   복구충당부채전입액,,,,,,,,,,dart_ExpensesOfProvisionsForRestoration,
2964,   복구충당부채환입액,,,,,,,,,,,
2965,   기타판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
2966,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2967,기타이익,,,,,,,,,,dart_OtherGains,
2968,   유형자산처분이익,,,,,,,,,,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,
2969,   무형자산처분이익,,,,,,,,,,dart_GainsOnDisposalsOfIntangibleAssets,
2970,   외화환산이익,,,,,,,,,,dart_GainOnForeignExchangeTranslations,
2971,   외환차익,,,,,,,,,,dart_GainsForeignCurrencyTransactions,
2972,   잡이익,,,,,,,,,,dart_MiscellaneousIncome,
2973,기타손실,,,,,,,,,,dart_OtherLosses,
2974,   유형자산처분손실,,,,,,,,,,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,
2975,   외화환산손실,,,,,,,,,,dart_LossOnForeignExchangeTranslations,
2976,   외환차손,,,,,,,,,,dart_LossesForeignCurrencyTransactions,
2977,   잡손실,,,,,,,,,,dart_MiscellaneousLosses,
2978,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2979,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
2980,   배당금수익(금융수익),,,,,,,,,,dart_DividendIncome,
2981,   외화환산이익(금융수익),,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
2982,   외환차익(금융수익),,,,,,,,,,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,
2983,   매매목적파생상품처분이익,,,,,,,,,,,
2984,   매매목적파생상품평가이익,,,,,,,,,,,
2985,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2986,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
2987,   외화환산손실(금융원가),,,,,,,,,,dart_LossesOnForeignExchangeTranslationsFinancialExpense,
2988,   외환차손(금융원가),,,,,,,,,,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,
2989,   매매목적파생상품처분손실,,,,,,,,,,,
2990,   매매목적파생상품평가손실,,,,,,,,,,,
2991,   만기보유증권처분손실,,,,,,,,,,,
2992,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2993,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2994,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2995,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
2996,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2997,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
2998,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2999,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3000,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3001,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3002,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3003,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3004,영업수익,,,,,,,,,,ifrs-full_Revenue,
3005,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
3006,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
3007,기타수익,,,,,,,,,,dart_OtherGains,
3008,기타비용,,,,,,,,,,dart_OtherLosses,
3009,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3010,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3011,관계기업 및 공동기업 순손익 지분,,,,,,,,,,,
3012,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3013,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3014,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
3015,당기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3016,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3017,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3018,지배기업 소유주지분에 대한 주당이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3019,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3020,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3021,영업수익,,,,,,,,,,ifrs-full_Revenue,
3022,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
3023,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3024,기타수익,,,,,,,,,,dart_OtherGains,
3025,기타비용,,,,,,,,,,dart_OtherLosses,
3026,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3027,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3028,관계기업및공동기업투자순손익지분,,,,,,,,,,,
3029,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3030,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3031,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3032,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3033,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3034,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3035,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3036,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3037,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3038,매출액,,,,,,,,,,ifrs-full_Revenue,
3039,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3040,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3041,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3042,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3043,기타수익,,,,,,,,,,dart_OtherGains,
3044,기타비용,,,,,,,,,,dart_OtherLosses,
3045,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3046,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3047,지분법 적용대상인 관계기업과 조인트벤처의 당기순손익에 대한 지분,,,,,,,,,,,
3048,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3049,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3050,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3051,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3052,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3053,      계속영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3054,      중단영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3055,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3056,      계속영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3057,      중단영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3058,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3059,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3060,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3061,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3062,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3063,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
3064,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
3065,매출액,,,,,,,,,,ifrs-full_Revenue,
3066,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3067,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3068,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3069,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3070,기타수익,,,,,,,,,,dart_OtherGains,
3071,기타비용,,,,,,,,,,dart_OtherLosses,
3072,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3073,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3074,관계기업및공동기업손익,,,,,,,,,,,
3075,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3076,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3077,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3078,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3079,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3080,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3081,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3082,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3083,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3084,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3085,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3086,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3087,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3088,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3089,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3090,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
3091,기타영업외손익,,,,,,,,,,dart_OtherGains,
3092,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3093,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3094,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3095,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3096,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3097,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3098,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3099,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3100,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3101,매출액,,,,,,,,,,ifrs-full_Revenue,
3102,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3103,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3104,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3105,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
3106,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3107,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3108,기타수익,,,,,,,,,,dart_OtherGains,
3109,기타비용,,,,,,,,,,dart_OtherLosses,
3110,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3111,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3112,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
3113,당기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3114,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3115,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3116,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3117,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3118,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3119,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3120,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3121,   일반판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
3122,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
3123,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3124,기타영업외수익,,,,,,,,,,dart_OtherGains,
3125,기타영업외비용,,,,,,,,,,dart_OtherLosses,
3126,금융수익-유효이자율법에 의한 이자수익,,,,,,,,,,ifrs-full_FinanceIncome,
3127,금융수익-기타,,,,,,,,,,ifrs-full_FinanceIncome,
3128,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3129,관계.공동기업투자손익,,,,,,,,,,,
3130,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3131,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3132,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
3133,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
3134,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3135,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3136,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3137,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3138,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3139,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3140,      계속영업과중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3141,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3142,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3143,      계속영업과중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
3144,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
3145,매출액,,,,,,,,,,ifrs-full_Revenue,
3146,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3147,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3148,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3149,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3150,기타수익,,,,,,,,,,dart_OtherGains,
3151,기타비용,,,,,,,,,,dart_OtherLosses,
3152,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3153,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3154,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3155,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3156,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3157,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3158,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3159,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3160,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3161,지배기업의 소유주지분에 대한 주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3162,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3163,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3164,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3165,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3166,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3167,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3168,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3169,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3170,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
3171,기타이익,,,,,,,,,,dart_OtherGains,
3172,기타손실,,,,,,,,,,dart_OtherLosses,
3173,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3174,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3175,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3176,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3177,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3178,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3179,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3180,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3181,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3182,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3183,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3184,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3185,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3186,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3187,대손상각비,,,,,,,,,,,
3188,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3189,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3190,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3191,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
3192,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3193,기타이익,,,,,,,,,,dart_OtherGains,
3194,기타손실,,,,,,,,,,dart_OtherLosses,
3195,이자수익,,,,,,,,,,dart_OtherGains,
3196,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3197,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3198,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
3199,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
3200,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3201,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3202,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3203,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3204,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3205,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3206,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
3207,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
3208,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3209,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
3210,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
3211,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3212,   재화의 판매로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromSaleOfGoods,
3213,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3214,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoods,
3215,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3216,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3217,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3218,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3219,기타이익,,,,,,,,,,dart_OtherGains,
3220,공동기업 및 관계기업 이익에 대한 지분,,,,,,,,,,,
3221,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
3222,기타손실,,,,,,,,,,dart_OtherLosses,
3223,공동기업 및 관계기업 손실에 대한 지분,,,,,,,,,,,
3224,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3225,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3226,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3227,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3228,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3229,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3230,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3231,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3232,영업수익,,,,,,,,,,ifrs-full_Revenue,
3233,   매출액,,,,,,,,,,dart_RevenueFromServices,
3234,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
3235,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3236,기타영업외수익,,,,,,,,,,dart_OtherGains,
3237,기타영업외비용,,,,,,,,,,dart_OtherLosses,
3238,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3239,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
3240,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3241,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
3242,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3243,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3244,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3245,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3246,   지배기업의소유주지분순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3247,   비지배지분순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3248,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3249,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3250,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
3251,매출액,,,,,,,,,,ifrs-full_Revenue,
3252,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3253,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3254,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3255,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
3256,기타이익,,,,,,,,,,dart_OtherGains,
3257,기타손실,,,,,,,,,,dart_OtherLosses,
3258,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
3259,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
3260,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
3261,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
3262,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
3263,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
3264,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
3265,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
3266,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
3267,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
3268,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
3269,   재화의 판매로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromSaleOfGoods,
3270,   용역의 제공으로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromRenderingOfServices,
3271,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
3272,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoods,
3273,   용역의 제공으로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromRenderingOfServices,
3274,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
3275,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
3276,   급여,,,,,,,,,,dart_SalariesWages,
3277,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
3278,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
3279,   보험료,,,,,,,,,,dart_InsurancePremiums,
3280,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
3281,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
3282,   지급수수료,,,,,,,,,,dart_Commissions,
3283,   교육훈련비,,,,,,,,,,dart_TrainingExpenses,
3284,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
3285,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
3286,   업무추진비,,,,,,,,,,dart_EngagementExpenses,
3287,   통신비,,,,,,,,,,dart_CommunicationExpenses,
3288,   운반보관비,,,,,,,,,,dart_FreightExpenses,
