항목명,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월_0,당기 1분기 3개월_1,당기 1분기 3개월_0,당기 1분기 3개월_1
관계기업지분법손익,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-6,155,559,105"
방송제작및광고수익,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,entity00650629,,,,"26,107,478,508"
사업비용,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRoyalties,,,,"5,219,358,353"
제작원가,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,entity00650629,,,,"34,441,704,345"
종속기업투자주식처분이익,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_GainsOnSaleOfInvestmentsInSubsidiaries,,,0,
지분법자본변동,SBS미디어홀딩스,유가증권시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,"53,675,686"
금융비용,SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,,"2,060,530"
기타비용,SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"111,845,199","70,090,701"
기타포관손익-공정가치측정금융자산평가손익,SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,entity00280688,,,"-467,907,967",
기타포괄손익-공정가치측정금융자산평가손익,SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,,"-467,907,967"
종속기업및관계기업손익,SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-18,647,813"
관계기업투자손익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-6,051,834"
관계기업투자주식손상차손,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,"6,051,833",
기본및희석주당이익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,,,48,50
기타포괄손익-공정가치금융자산처분손익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,,
비지배지분,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,"34,924,362"
비지배지분,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,"34,924,362"
신용조사수입,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,entity00260745,,,"284,394,688","284,394,688"
신용조회수입,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,entity00260745,,,"7,522,966,736","7,522,966,736"
신용평가수입,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,entity00260745,,,,"897,974,911"
이자비용,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,dart_InterestExpenseFinanceExpense,,,"3,516,945","3,892,723"
이자수익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,dart_InterestIncomeFinanceIncome,,,"15,654,224","44,744,591"
지배기업소유지분,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,,"1,737,413,023"
지배기업소유지분,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,,,"1,737,413,023"
지배기업지분에대한주당손익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,,,,
지분법손실,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"-6,051,834"
채권추심료수입,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,entity00260745,,,"4,208,494,443","4,208,494,443"
후속적으로당기손익으로재분류되지않는기타포괄손익,SCI평가정보,코스닥시장상장법인,639,기타 정보 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,,,,
경상개발비,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_OrdinaryDevelopmentExpense,,,,"101,256,659"
경상연구개발비,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_OrdinaryDevelopmentExpense,,,"101,256,659",
관계기업및공동기업투자평가이익,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,entity00574611,,,,"505,934,115"
금융비용,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,,"562,899,279"
금융이익-기타,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_OtherFinancialIncome,,,"156,505,793","170,353,101"
금융이익-유효이자율법에따른이자수익,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_InterestIncomeFinanceIncome,,,,0
기타영업외비용,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,,"28,224,879"
기타영업외수익,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,,"83,138,213"
대손상각비,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,,,0
종속기업투자주식손상차손,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,0,
해외사업환산손익,SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,"41,260,395",
기타비용,SFA반도체,코스닥시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"804,392,585",
기타수익,SFA반도체,코스닥시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"3,959,713,938",
해외사업환산손익,SFA반도체,코스닥시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,"8,258,917,383"
후속적으로당기손익으로재분류될수있는항목,SFA반도체,코스닥시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,
계속영업기본주당순손익,SG,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00963976,,,,-93
계속영업희석주당순손익,SG,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00963976,,,,-93
기타포괄손익-공정가치측정금융자산평가손익,SG,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,"-111,613,826","-111,613,826"
지배기업지분에대한기본주당순손익,SG,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00963976,,,,-93
지배기업지분에대한희석주당순손익,SG,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00963976,,,,-93
관계기업투자이익(손실),SG&G,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"2,000,417,971"
기타이익잉여금의변동,SG&G,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00264714,,,,0
종속기업투자손실,SG&G,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00264714,,,,"11,120,443,271"
기타포괄손익-공정가치에서당기손익-공정가치측정금융자산으로재분류시기타포괄손익누적액중당기손익으로재분류되는이익,SGA솔루션즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,entity00988364,,,"-344,309,600",
기타포괄손익-공정가치측정금융자산평가손익(세후기타포괄손익),SGA솔루션즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,,,,"-427,151,951"
기타포괄손익-공정가치측정금융자산평가손익,SG충방,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,"-938,863,216","-938,863,216"
지분법손익,SG충방,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-151,011,931"
투자부동산처분에따른법인세효과,SG충방,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00152039,,,"10,994,503","10,994,503"
기타포괄손익-공정가치측정금융자산평가손익,SIMPAC,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,0,0
지분법자본변동,SIMPAC,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,0
기본주당계속영업이익(손실),SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,,,,"-3,526"
기타포괄손익-공정가치측정금융자산평가손익,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,,"-76,462,000,000"
분기연결총포괄이익,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,entity00181712,,,,"-9,137,000,000"
비지배지분,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,"-271,881,000,000"
비지배지분순이익,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,,,,"-644,943,000,000"
지배기업소유주지분,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"262,744,000,000"
지배기업소유주지분순이익,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"-187,440,000,000"
지분법손익,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"124,307,000,000"
확정급여제도의재측정요소,SK,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,,,"-3,802,000,000",
매도가능금융자산평가손익,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,"-62,016,421","-62,016,421"
순금융원가,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"-24,916,754,400",
지분법손실,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"-8,319,007,724"
지분법손익,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-6,607,666,713"
지분법이익,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"1,711,341,011"
확정급여제도의재측정요소,SKC,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,,,"306,019,686",
관계기업및공동기업투자에대한지분법손익,SK가스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,entity00144164,,,,"3,583,254,142"
법인세수익(비용),SK가스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,,,"-24,512,248,740",
지분법이익잉여금,SK가스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax,,,,"-930,587,522"
파생상품평가손익,SK가스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnChangeInValueOfTimeValueOfOptionsNetOfTax,,,"-17,189,882,276","-17,189,882,276"
기타포괄손익-공정가치측정금융자산평가이익(손실),SK네트웍스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,,,"-1,077,000,000","-1,013,000,000"
보통주기본주당계속영업이익(손실),SK네트웍스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,entity00131780,,,,12
보통주기본주당계속영업이익(손실)(단위:원),SK네트웍스,유가증권시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,entity00131780,,,-35,
