,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
278,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
279,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
280,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
281,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
282,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
283,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
284,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
285,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
286,매출,,,,,,,,,,ifrs-full_Revenue,
287,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
288,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
289,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
290,대손상각비,,,,,,,,,,,
291,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
292,금융이익,,,,,,,,,,ifrs-full_FinanceIncome,
293,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
294,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
295,기타영업외이익,,,,,,,,,,dart_OtherGains,
296,기타의대손상각비환입,,,,,,,,,,,
297,기타영업외비용,,,,,,,,,,dart_OtherLosses,
298,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
299,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
300,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
301,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
302,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
303,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
304,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
305,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
306,      기타포괄손익-공정가치 측정 지분상품 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
307,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
308,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
309,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
310,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
311,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
312,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
313,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
314,      계속영업이익,,,,,,,,,,,
315,      중단영업이익,,,,,,,,,,,
316,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
317,      계속영업이익,,,,,,,,,,,
318,      중단영업이익,,,,,,,,,,,
319,분기총포괄이익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
320,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
321,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
322,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
323,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
324,      계속영업기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
325,      중단영업기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
326,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
327,      계속영업희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
328,      중단영업희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
329,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
330,법인세효과 차감후 기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
331,   후속적으로 당기손익으로 재분류되는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
332,      해외사업장환산외환차이,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
333,      관계기업의 자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,
334,      파생상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
335,      소계,,,,,,,,,,,
336,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
337,      해외사업장환산외환차이,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
338,      기타포괄손익-공정가치측정 지분상품평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
339,      소계,,,,,,,,,,,
340,기타포괄손익 계,,,,,,,,,,,
341,총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
342,총포괄손익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
343,   지배기업의 소유주지분(손실),,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
344,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
345,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
346,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
347,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
348,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
349,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
350,기타이익,,,,,,,,,,dart_OtherGains,
351,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
352,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
353,공동기업 및 관계기업 손익,,,,,,,,,,,
354,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
355,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
356,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
357,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
358,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
359,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
360,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
361,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
362,      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
363,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
364,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
365,      현금흐름위험회피손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,
366,      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
367,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
368,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
369,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
370,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
371,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
372,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
373,      보통주기본주당이익,,,,,,,,,,,
374,      우선주기본주당이익,,,,,,,,,,,
375,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
376,      보통주희석주당이익,,,,,,,,,,,
377,      우선주희석주당이익,,,,,,,,,,,
378,매출액,,,,,,,,,,ifrs-full_Revenue,
379,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
380,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
381,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
382,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
383,기타수익,,,,,,,,,,dart_OtherGains,
384,기타비용,,,,,,,,,,dart_OtherLosses,
385,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
386,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
387,법인세비용차감전순손실,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
388,법인세수익(비용),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
389,분기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
390,   지배회사 소유주지분,,,,,,,,,,,
391,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
392,분기기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
393,   후속적으로 당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
394,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
395,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
396,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
397,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
398,분기총포괄손실,,,,,,,,,,ifrs-full_ComprehensiveIncome,
399,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
400,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
401,주당손실,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
402,   보통주기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
403,   보통주희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
404,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
405,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
406,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
407,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
408,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
409,기타이익,,,,,,,,,,dart_OtherGains,
410,기타손실,,,,,,,,,,dart_OtherLosses,
411,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
412,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
413,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
414,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
415,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
416,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
417,매도가능증권평가이익,,,,,,,,,,,
418,보험수리적손익,,,,,,,,,,,
419,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
420,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
421,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
422,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
423,영업수익,,,,,,,,,,ifrs-full_Revenue,
424,   이자수익(매출액),,,,,,,,,,ifrs-full_RevenueFromInterest,
425,   운용리스료수입,,,,,,,,,,,
426,   렌탈수입,,,,,,,,,,,
427,   유가증권평가및처분이익,,,,,,,,,,,
428,   자산평가정산및처분이익,,,,,,,,,,,
429,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
430,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
431,   용역매출액,,,,,,,,,,dart_RevenueFromServices,
432,   호텔매출액,,,,,,,,,,dart_RevenueFromHotelService,
433,   가맹매출액,,,,,,,,,,,
434,   배당수익,,,,,,,,,,ifrs-full_RevenueFromDividends,
435,   지분법이익,,,,,,,,,,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,
436,   기타수익,,,,,,,,,,ifrs-full_OtherRevenue,
437,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
438,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
439,   리스및렌탈비용,,,,,,,,,,,
440,   유가증권평가및처분손실,,,,,,,,,,,
441,   자산평가정산및처분손실,,,,,,,,,,,
442,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
443,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
444,   용역매출원가,,,,,,,,,,dart_CostOfSalesFromServices,
445,   호텔매출원가,,,,,,,,,,dart_CostOfRevenueHotelService,
446,   가맹매출원가,,,,,,,,,,,
447,   판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
448,   지분법손실,,,,,,,,,,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,
449,   기타영업비용,,,,,,,,,,dart_MiscellaneousExpenses,
450,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
451,기타이익,,,,,,,,,,dart_OtherGains,
452,기타손실,,,,,,,,,,dart_OtherLosses,
453,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
454,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
455,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
456,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
457,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
458,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
459,      기타포괄손익-공정가치 측정 금융자산 평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
460,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
461,      해외사업장환산외환차이,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
462,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
463,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
464,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
465,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
466,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
467,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
468,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
469,매출액,,,,,,,,,,ifrs-full_Revenue,
470,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
471,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
472,   기타매출액,,,,,,,,,,ifrs-full_OtherRevenue,
473,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
474,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
475,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
476,   기타매출원가,,,,,,,,,,dart_OtherCostOfSales,
477,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
478,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
479,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
480,기타영업외 수익,,,,,,,,,,,
481,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
482,기타영업외비용,,,,,,,,,,dart_OtherLosses,
483,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
484,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
485,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
486,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
487,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
488,당기연결순이익(손실),,,,,,,,,,,
489,당기연결순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
490,   지배기업의소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
491,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
492,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
493,   후속기간에 당기손익으로 재분류되는 세후기타포괄손익 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
494,      해외사업환산손실,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
495,총포괄손실,,,,,,,,,,ifrs-full_ComprehensiveIncome,
496,당기연결총포괄손익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
497,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
498,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
499,주당손익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
500,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
501,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
502,   계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
503,   계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
504,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
505,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
506,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
507,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
508,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
509,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
510,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
511,기타수익,,,,,,,,,,dart_OtherGains,
512,기타비용,,,,,,,,,,dart_OtherLosses,
513,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
514,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
515,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
516,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
517,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
518,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
