,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
322,기타손실,,,,,,,,,,dart_OtherLosses,
323,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
324,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
325,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
326,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
327,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
328,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
329,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
330,      지분상품에 대한 투자자산의 세후기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
331,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
332,      현금흐름위험회피손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,
333,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
334,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
335,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
336,      보통주기본주당이익,,,,,,,,,,,
337,      우선주기본주당이익,,,,,,,,,,,
338,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
339,      보통주희석주당이익,,,,,,,,,,,
340,      우선주희석주당이익,,,,,,,,,,,
341,매출액,,,,,,,,,,ifrs-full_Revenue,
342,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
343,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
344,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
345,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
346,기타수익,,,,,,,,,,dart_OtherGains,
347,기타비용,,,,,,,,,,dart_OtherLosses,
348,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
349,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
350,법인세비용차감전순손실,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
351,법인세수익(비용),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
352,분기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
353,분기기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
354,분기총포괄손실,,,,,,,,,,ifrs-full_ComprehensiveIncome,
355,주당손실,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
356,   보통주기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
357,   보통주희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
358,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
359,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
360,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
361,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
362,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
363,기타이익,,,,,,,,,,dart_OtherGains,
364,기타손실,,,,,,,,,,dart_OtherLosses,
365,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
366,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
367,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
368,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
369,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
370,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
371,매도가능증권평가이익,,,,,,,,,,,
372,보험수리적손익,,,,,,,,,,,
373,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
374,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
375,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
376,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
377,영업수익,,,,,,,,,,ifrs-full_Revenue,
378,   당기손익-공정가치측정금융상품 관련이익,,,,,,,,,,,
379,   이자수익(매출액),,,,,,,,,,ifrs-full_RevenueFromInterest,
380,   배당수익,,,,,,,,,,ifrs-full_RevenueFromDividends,
381,   수수료수익,,,,,,,,,,dart_RevenueFromRenderingOfServicesCommission,
382,   금융보증부채환입,,,,,,,,,,,
383,   기타수익,,,,,,,,,,ifrs-full_OtherRevenue,
384,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
385,   당기손익-공정가치측정금융상품 관련손실,,,,,,,,,,,
386,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
387,   수수료비용,,,,,,,,,,,
388,   판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
389,   기타영업비용,,,,,,,,,,dart_MiscellaneousExpenses,
390,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
391,기타이익,,,,,,,,,,dart_OtherGains,
392,기타손실,,,,,,,,,,dart_OtherLosses,
393,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
394,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
395,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
396,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
397,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
398,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
399,매출액,,,,,,,,,,ifrs-full_Revenue,
400,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
401,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
402,   기타매출액,,,,,,,,,,ifrs-full_OtherRevenue,
403,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
404,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
405,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
406,   기타매출원가,,,,,,,,,,dart_OtherCostOfSales,
407,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
408,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
409,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
410,기타영업외수익,,,,,,,,,,dart_OtherGains,
411,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
412,기타영업외비용,,,,,,,,,,dart_OtherLosses,
413,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
414,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
415,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
416,총포괄손실,,,,,,,,,,ifrs-full_ComprehensiveIncome,
417,주당손익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
418,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
419,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
420,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
421,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
422,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
423,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
424,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
425,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
426,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
427,기타수익,,,,,,,,,,dart_OtherGains,
428,기타비용,,,,,,,,,,dart_OtherLosses,
429,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
430,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
431,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
432,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
433,   당기손익으로 재분류되지 않는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
434,      기타포괄손익-공정가치금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
435,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
436,      파생상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
437,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
438,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
439,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
440,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
441,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
442,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
443,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
444,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
445,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
446,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
447,기타이익,,,,,,,,,,dart_OtherGains,
448,기타손실,,,,,,,,,,dart_OtherLosses,
449,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
450,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
451,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
452,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
453,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
454,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
455,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
456,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
457,      기타포괄손익-공정가치 측정 금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,
458,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
459,      매도가능금융자산평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
460,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
461,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
462,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
463,매출액,,,,,,,,,,ifrs-full_Revenue,
464,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
465,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
466,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
467,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
468,기타영업외수익,,,,,,,,,,dart_OtherGains,
469,기타영업외비용,,,,,,,,,,dart_OtherLosses,
470,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
471,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
472,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
473,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
474,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
475,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
476,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
477,      기타포괄손익-공정가치측정금융자산 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
478,당기총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
479,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
480,   기본 및 희석주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
481,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
482,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
483,   후속적 으로 당기손익으로 재분류되지 않는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
484,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
485,   후속적 으로 당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
486,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
487,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
488,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
489,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
490,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
491,경상개발비,,,,,,,,,,,
492,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
493,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
494,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
495,기타영업외수익,,,,,,,,,,dart_OtherGains,
496,기타영업외비용,,,,,,,,,,dart_OtherLosses,
497,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
498,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
499,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
500,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
501,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
502,   기타포괄손익-공정가치측정금융자산 평가손익,,,,,,,,,,,
503,   당기손익으로 재분류되지 않는 항목의 법인세,,,,,,,,,,,
504,   후속적 당기손익 재분류 가능 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
505,   해외사업환산손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
506,당기총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
507,지배기업지분에 대한 주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
508,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
509,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
510,매출,,,,,,,,,,ifrs-full_Revenue,
511,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
512,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
513,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
514,   대손상각비(환입),,,,,,,,,,dart_BadDebtExpenses,
515,   기타의판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
516,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
517,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
518,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
519,기타영업외수익,,,,,,,,,,dart_OtherGains,
520,기타영업외비용,,,,,,,,,,dart_OtherLosses,
521,관계기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
522,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
523,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
524,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
525,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
526,후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,,
527,   확정급여부채의 재측정요소,,,,,,,,,,,
528,   기타포괄손익-공정가치측정금융자산평가이익,,,,,,,,,,,
529,후속적으로 당기손익으로 재분류될수 있는 항목,,,,,,,,,,,
530,   관계기업투자자본변동,,,,,,,,,,,
531,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
532,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
533,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
534,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
535,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
536,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
537,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
538,      기타포괄손익-공정가치측정금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
539,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
540,매출액,,,,,,,,,,ifrs-full_Revenue,
541,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
542,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
543,판매비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
544,관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
545,연구개발비,,,,,,,,,,,
546,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
547,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
548,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
549,기타영업외수익,,,,,,,,,,dart_OtherGains,
550,기타영업외비용,,,,,,,,,,dart_OtherLosses,
551,지분법투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
552,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
553,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
554,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
555,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
556,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
557,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
558,      확정급여제도의 재측정손익,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
559,      당기손익으로 재분류되지 않는 항목과 관련된 법인세,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,
560,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
561,      기타포괄손익인식금융자산평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTax,
562,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
563,      당기손익으로 재분류될수 있는 항목과 관련된 법인세,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,
564,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
565,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
566,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
567,매출액,,,,,,,,,,ifrs-full_Revenue,
568,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
569,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
570,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
571,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
572,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
573,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
574,기타수익,,,,,,,,,,dart_OtherGains,
575,기타비용,,,,,,,,,,dart_OtherLosses,
576,법인세비용차감전분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
577,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
578,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
579,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
580,분기총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
581,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
582,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
583,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
584,매출액,,,,,,,,,,ifrs-full_Revenue,
585,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
586,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
587,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
588,대손상각비,,,,,,,,,,,
589,기타판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
590,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
591,기타수익,,,,,,,,,,dart_OtherGains,
592,기타비용,,,,,,,,,,dart_OtherLosses,
593,이자수익,,,,,,,,,,dart_OtherGains,
594,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
595,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
596,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
597,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
598,주당순손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
599,   기본주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
600,   희석주당순이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
601,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
602,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
603,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
604,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
605,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
606,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
607,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
608,기타이익,,,,,,,,,,dart_OtherGains,
609,기타손실,,,,,,,,,,dart_OtherLosses,
610,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
