,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
2561,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
2562,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
2563,매출액,,,,,,,,,,ifrs-full_Revenue,
2564,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2565,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2566,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2567,경상연구비,,,,,,,,,,,
2568,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2569,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2570,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2571,기타수익,,,,,,,,,,dart_OtherGains,
2572,기타비용,,,,,,,,,,dart_OtherLosses,
2573,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2574,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2575,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2576,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2577,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2578,매출액,,,,,,,,,,ifrs-full_Revenue,
2579,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2580,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2581,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2582,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2583,기타이익,,,,,,,,,,dart_OtherGains,
2584,기타손실,,,,,,,,,,dart_OtherLosses,
2585,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2586,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2587,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2588,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2589,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2590,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2591,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2592,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2593,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2594,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2595,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2596,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2597,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2598,기타이익,,,,,,,,,,dart_OtherGains,
2599,기타손실,,,,,,,,,,dart_OtherLosses,
2600,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2601,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2602,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2603,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2604,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2605,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2606,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2607,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2608,매출액,,,,,,,,,,ifrs-full_Revenue,
2609,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2610,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2611,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2612,경상연구개발비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2613,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2614,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2615,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2616,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2617,기타영업외수익,,,,,,,,,,dart_OtherGains,
2618,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2619,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2620,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2621,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2622,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2623,   기본및희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2624,매출액,,,,,,,,,,ifrs-full_Revenue,
2625,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2626,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2627,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2628,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2629,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2630,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2631,기타영업외수익,,,,,,,,,,dart_OtherGains,
2632,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2633,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2634,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2635,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2636,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2637,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2638,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2639,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2640,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2641,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2642,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2643,기타수익,,,,,,,,,,dart_OtherGains,
2644,기타비용,,,,,,,,,,dart_OtherLosses,
2645,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2646,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2647,관계기업투자이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2648,관계기업투자손실,,,,,,,,,,,
2649,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2650,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2651,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2652,영업수익,,,,,,,,,,ifrs-full_Revenue,
2653,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2654,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2655,기타수익,,,,,,,,,,dart_OtherGains,
2656,기타비용,,,,,,,,,,dart_OtherLosses,
2657,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2658,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2659,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2660,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2661,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2662,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2663,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2664,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2665,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2666,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2667,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2668,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2669,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2670,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2671,   급여및상여,,,,,,,,,,dart_SalariesWages,
2672,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
2673,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
2674,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
2675,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
2676,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
2677,   세금과공과,,,,,,,,,,dart_TaxesDues,
2678,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
2679,   연구비,,,,,,,,,,dart_ExperimentalResearchExpenses,
2680,   지급수수료,,,,,,,,,,dart_Commissions,
2681,   교육훈련비,,,,,,,,,,dart_TrainingExpenses,
2682,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
2683,   여비교통비,,,,,,,,,,dart_TravelExpenses,
2684,   통신비,,,,,,,,,,dart_CommunicationExpenses,
2685,   소모품비,,,,,,,,,,dart_SupplyExpenses,
2686,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
2687,   수선비,,,,,,,,,,dart_RepairExpenses,
2688,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
2689,   기타판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
2690,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2691,기타이익,,,,,,,,,,dart_OtherGains,
2692,   잡이익,,,,,,,,,,dart_MiscellaneousIncome,
2693,기타손실,,,,,,,,,,dart_OtherLosses,
2694,   외환차손,,,,,,,,,,dart_LossesForeignCurrencyTransactions,
2695,   잡손실,,,,,,,,,,dart_MiscellaneousLosses,
2696,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2697,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
2698,   외환차익(금융수익),,,,,,,,,,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,
2699,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2700,   외환차손(금융원가),,,,,,,,,,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,
2701,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
2702,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2703,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2704,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2705,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2706,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2707,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2708,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2709,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2710,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2711,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2712,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2713,기타이익,,,,,,,,,,dart_OtherGains,
2714,기타손실,,,,,,,,,,dart_OtherLosses,
2715,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2716,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2717,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2718,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2719,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2720,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2721,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2722,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2723,영업수익,,,,,,,,,,ifrs-full_Revenue,
2724,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2725,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2726,기타수익,,,,,,,,,,dart_OtherGains,
2727,기타비용,,,,,,,,,,dart_OtherLosses,
2728,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2729,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2730,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2731,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2732,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2733,지배기업 소유주지분에 대한 주당이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2734,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2735,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2736,영업수익,,,,,,,,,,ifrs-full_Revenue,
2737,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2738,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2739,기타수익,,,,,,,,,,dart_OtherGains,
2740,기타비용,,,,,,,,,,dart_OtherLosses,
2741,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2742,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2743,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2744,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2745,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2746,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2747,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2748,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2749,매출액,,,,,,,,,,ifrs-full_Revenue,
2750,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2751,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2752,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2753,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2754,기타수익,,,,,,,,,,dart_OtherGains,
2755,기타비용,,,,,,,,,,dart_OtherLosses,
2756,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2757,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2758,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2759,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2760,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2761,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2762,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2763,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2764,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
2765,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2766,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
2767,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
2768,매출액,,,,,,,,,,ifrs-full_Revenue,
2769,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2770,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2771,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2772,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2773,기타수익,,,,,,,,,,dart_OtherGains,
2774,기타비용,,,,,,,,,,dart_OtherLosses,
2775,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2776,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2777,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2778,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2779,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2780,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2781,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2782,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2783,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2784,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2785,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2786,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2787,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2788,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2789,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2790,기타손익,,,,,,,,,,dart_OtherGains,
2791,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2792,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2793,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2794,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2795,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2796,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2797,매출액,,,,,,,,,,ifrs-full_Revenue,
2798,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2799,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2800,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2801,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2802,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2803,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2804,기타수익,,,,,,,,,,dart_OtherGains,
2805,기타비용,,,,,,,,,,dart_OtherLosses,
2806,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2807,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2808,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2809,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2810,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2811,매출액(매출액),,,,,,,,,,ifrs-full_Revenue,
2812,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2813,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2814,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2815,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2816,기타수익,,,,,,,,,,dart_OtherGains,
2817,기타비용,,,,,,,,,,dart_OtherLosses,
2818,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2819,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2820,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2821,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2822,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2823,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2824,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2825,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2826,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2827,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2828,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2829,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2830,   일반판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
2831,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
2832,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2833,기타영업외수익,,,,,,,,,,dart_OtherGains,
2834,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2835,금융수익-유효이자율법에 의한 이자수익,,,,,,,,,,ifrs-full_FinanceIncome,
2836,금융수익-기타,,,,,,,,,,ifrs-full_FinanceIncome,
2837,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2838,종속·관계기업 투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2839,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2840,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2841,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2842,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2843,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2844,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2845,매출액,,,,,,,,,,ifrs-full_Revenue,
2846,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2847,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2848,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2849,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2850,기타수익,,,,,,,,,,dart_OtherGains,
2851,기타비용,,,,,,,,,,dart_OtherLosses,
2852,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2853,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2854,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2855,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2856,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2857,지배기업의 소유주지분에 대한 주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2858,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2859,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2860,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2861,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2862,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2863,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2864,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2865,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2866,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2867,기타이익,,,,,,,,,,dart_OtherGains,
2868,기타손실,,,,,,,,,,dart_OtherLosses,
2869,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2870,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2871,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2872,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2873,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2874,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2875,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2876,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2877,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2878,대손상각비,,,,,,,,,,,
2879,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2880,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2881,기타이익,,,,,,,,,,dart_OtherGains,
2882,기타손실,,,,,,,,,,dart_OtherLosses,
2883,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2884,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2885,이자수익,,,,,,,,,,dart_OtherGains,
2886,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2887,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2888,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2889,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2890,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2891,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2892,매출액,,,,,,,,,,ifrs-full_Revenue,
2893,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2894,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2895,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2896,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2897,기타이익,,,,,,,,,,dart_OtherGains,
2898,기타손실,,,,,,,,,,dart_OtherLosses,
2899,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2900,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2901,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2902,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2903,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2904,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2905,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2906,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2907,   재화의 판매로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromSaleOfGoods,
2908,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2909,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoods,
2910,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2911,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2912,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2913,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2914,기타이익,,,,,,,,,,dart_OtherGains,
2915,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2916,기타손실,,,,,,,,,,dart_OtherLosses,
2917,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2918,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2919,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2920,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2921,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2922,영업수익,,,,,,,,,,ifrs-full_Revenue,
2923,   매출액,,,,,,,,,,dart_RevenueFromServices,
2924,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2925,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2926,기타영업외수익,,,,,,,,,,dart_OtherGains,
2927,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2928,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2929,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
